Classifications,Comments
1,Dignity of labour... ಭಾರತದಲ್ಲಿ ಇಲ್ಲ... ಅದನ್ನು ಭಾರತೀಯರು ಬೆಳೆಸಿಕೊಳ್ಳಬೇಕು
1,Sir nivu bhal chennag matadtiri.all d best ...
1,ಶಂಕರ್ ಅಶ್ವಥ್ ಸರ್ ನೀವು ಒಬ್ಬ ಒಳ್ಳೆಯ ವ್ಯಕ್ತಿ
1,rakshith naik ಅವ್ರು ಮೋದಿ ಭಕ್ತರು
1,OIlle thana.....olleyavrige eegina kaladalli nijwaglu bele illa.....enidru anyaya
1,Nim maatu odhi kannalli neer bantu bro
1,Tumba satyavada mathu kanri. Sakath bejar aguthe. Nav yargu mosa anyaya madilla.. Adru inu olleyade agtilla bega.. Eladralu struggle agtide
1,Like father like son Jaga mechchuvanta manushya.
1,Sachien  karnatakada cinemadalli adbuta nata ivara tande nanu bala ista pado vekti abarigondu nanna abhinandane
1,Olleya sandesh yelidri sir your great tq sir and happy jurny
1,Driver.....superb sir.nObbara hangilladanthe badukbodu.nNamma jeevana dalli olledu ketdu aagle beku ade jeevana.
1,ಬೇಡ ನೀವು ಒಳ್ಳೆಯ ಮನುಷ್ಯ
1,ಕನ್ನಡ ನಾಡಿನ ಜನತೆಗೆ ನಿಮ್ಮಕದರ್
1,ಕಂಚಿನ ಕಂಠದಲ್ಲಿ ಮೂಡಿ ಬಂದ ತೊಗರಿತಿಪ್ಪ ಹಳೇ ನೆನಪು ತಾಜಾ ಮಾಡಿತು
1,ನಾನು ಸಣ್ಣಾವಿದ್ಧಾಗ ನಮ್ಮ ಅಜ್ಜ
1,ಎರಡನೆ ಬಾಗ ಅಪ್ಲೋಡ್ ಮಾಡಿ
1,Ati sundarvada hasya chataki
1,Super sir.ನಾವು ಚಿಕ್ಕವರಿದ್ದಾಗ ನಮ್ಮ ಕುಟುಂಬದವರು ಎಲ್ಲರೂ ಸೇರಿ ಕೇಳುತ್ತಿದ್ದೆವು.ನಮ್ಮ ಅಪ್ಪನ ಅಚ್ಚುಮೆಚ್ಚಿನ ಹಾಸ್ಯ ಕಾರ್ಯಕ್ರಮ ಇದು
1,Togir tippa sotre super
1,ತೂಗರಿ ತಿಪ್ಪ ಉತ್ತರ ಕರ್ನಾಟಕ ಜಾನಪದ ಹಾಸ್ಯಮಯವಾದ ಕಥೆ ತುಂಬಾ ಅದ್ಬುತವಾದದ್ದು
1,40 varsha ende keliddu story evaga shanthosha aagta ede
1,ತುಂಬಾ  ಸಂತೋಷ ಆಯಿತು  ಸರ್  25 ವರ್ಷದ  ಹಿಂದೆ  ತೊಗರಿ ತಿಪ್ಪನ ಕತೆ  ಕೇಳಿದ್ದು  ನೆನಪಾಯಿತು
1,ತೊಗರಿ ತಿಪ್ಪ.ಬಾಳ ಚಂದ ಐತರಿ
1,Nanna ballya jivana nenap aytu thanks aswini adio
1,Manu baligar avaru gadag jille shirahatti taluk Shigli gramadavaru. Nanu ade gramadavanu.
1,ತುಂಬಾ ಖುಷಿಯಾಯಿತು ಕೇಳಿ
1,30 ವರ್ಷಗಳ ಹಿಂದೆ ನಾವು 7 ನೇ ತರಗತಿಯಲ್ಲಿ ಇದ್ದಾಗ ಈ ಕಥೆಯ ಕ್ಯಾಸೆಟ್ ಮುಖಾಂತರ ಕೇಳಿ ಬಹಳ ಖುಷಿಪಡುತ್ತಿದ್ದೆವು. ಮತ್ತೊಮ್ಮೆ ಈ ಕಥೆಯನ್ನು ಕೇಳಲು ಅವಕಾಶ ಕಲ್ಪಿಸಿಕೊಟ್ಟ ಅಶ್ವಿನಿ ಕ್ಯಾಸೆಟ್ ಕಂಪನಿಗೆ ತುಂಬಾ ಧನ್ಯವಾದಗಳು....
1,ಗುರುಗುಳ. ನಾನು ಚಿಕ್ಕವನು ಇದ್ದಾಗ ಟೇಪ ರಿಕಾರ್ಡರ್ ನ್ಯಾಗ ಕೇಳಿದ್ದೇ ಮತ್ತೆ ಇವಾಗ ಕೇಳಿ ಬಾಹಳ ಖುಷಿಯಾತು... ರೀ..
1,ತೊಗರಿ ತಿಪ್ಪ  ಕಥೆ ತುಂಬಾ ಚನ್ನಾಗಿದೆ ಮತ್ತು ತುಂಬಾ ಹಾಸ್ಯಾಸ್ಪದವಾಗಿದೆ.
1,ಶಂಭು ಬಳೆಗಾರ ಸರ್ ಗೆ ತುಂಬಾ ದನ್ಯವಾದಗಳು
1,ಸುಪರ್ ತೊಗರಿ ತಿಫ ಲಾಚನಕೇರಿ
1,ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಸರ್ ನಾನು ಸನ್ನಾವಿದ್ಧಾಗ ಕೆಳಿದ ನಾಟಕ ನನ್ನ ಬಾಲ್ಯದ ನೆನಪುಗಳು ಮರುಕಳಿಸಿದವು🥰🥰
1,ತೊಗರಿ ಅಭಿವೃದ್ಧಿ ನಿಗಮದ ವ್ಯವಸ್ಥಾಪಕ ನಿರ್ದೇಶಕರಿಗೆ
1,ಉತ್ತರ ಕರ್ನಾಟಕ ಶೈಲಿಯ ಕಲೆಯನ್ನು ಉಳಿಸಿ
1,Super nakka nakka saakayatu
1,Super togare teppa
1,ಚನ್ನಾಗಿದೇ ಇದು ತೋಗರಿ ತಿಪ್ಪನ ಕತೆ
1,ಡಾ//ಶಂಭು ಬಳಿಗಾರರ ಮಾತು ಹುಗ್ಗಿ ಹಾಲು ಉಂಡಷ್ಟು ರುಚಿ... ನಾನು ಬಾಲ್ಯದಿಂದಲೇ ಅವರ ಈ ಹಾಸ್ಯ ಕಥೆಗಳನ್ನು ಕೇಳುತ್ತ ಬೆಳೆದವನು...
1,ತುಂಬಾ ಚನ್ನಾಗಿದೆ ಸಾರ
1,ಧ್ವನಿ ಅದಲಾ ಅದು nಉತ್ತರ ಕರ್ನಾಟಕದ ಭಾಷೆಯಲ್ಲಿ ಮಿಂದ nಕಂಚಿನ ಕಂಠದ ಹೆಮ್ಮೆ
1,ಈ ಕಥೆಯ ಮೂಲಕ ಸಂಸಾರ ಮಾಡೋಕೆ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ. ಸಂಸ್ಕಾರ ಬಹಳ ಮೂಖ್ಯ ರಿ
1,ನನಗೆ ನಿನ್ನೆ ಕಥೆ ಹೇಳಿದರು ಒಬ್ಬರು ಅದಕ್ಕೆ ವಿಡಿಯೋ ನೆನಪು ಆಯಿತು. ಸುಪರ್.... ಇವನ ಊರು ಶಿಗ್ಗ್ಲಿ
1,ಬಾಳ ಚೊಲೋ ಐತ್ರಿ ನೌನ್ ಕಥಿ
1,ತೋ ಗರಿ  ತಿಪ್ಪಾ ಸೂಪರ
1,ಸೂಪರ್ ತೊಗರಿ ತಿಪ್ಪ ....
1,Togari tippa keli tumba santosh ayita matte old is gold antaralll adu nija ayita
1,Bari ait re
1,Nam Kannada Heroes ge Support maadade Dislike Kodtiralla Enro Neevu....  ALL THE BEST From D BOSS Fans
1,super song i like it
1,Nim ge esta agiddare like.Comments.madi
1,Look like a shankarnag
1,Super  song
1,ಇದೇ ತರ ಮೂವಿ ಬರಲಿ nಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ nಬೆಳವಣಿಗೆ ತರಲಿ ಅನ್ನೋರುnಲೈಕ್ ಮಾಡಿ
1,Illi Like madidhre chenagiro movie barallanDuud kottu encourage madi movie nodidre barathe
1,manoj idu charetre
1,Vilan ಬಳಿ ಒಂದು coin urali barhttalla
1,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ
1,ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಸಾಂಗ್..🤗
1,ನಮ್ಮ ಉರೀನ ಟ್ಯಾಲಂಟ
1,Eee song naa eeega nodthiroru like maadi
1,Hudgirge estu huchu edso song adre.   Enaa hudugara kathe henge.
1,My favorite  song
1,super  sir
1,E film yar yar nodiddera 🤘 like madi
1,E song super and handsome step super annowru like madi
1,Hands up ಹಿದು ಆನಾವರತ
1,Yes sang ok sang
1,Supr song
1,SUPERB SONG .........
1,Yes song super
1,Kannada song Yavagalu super
1,Narayana. Character. Yariga  istha. Illi. Like. Madi
1,ಇದು ಕನ್ನಡಿಗರ ರೋಚ್ಚಿಗೆಳಿಸುವ ಹಾಡು...
1,ಕೇಳಿ ಕಾದಿರುವ ಭಾಂದವರೇnಭುವಿಯಲ್ಲಿ ಅವನ ಅರಿತವರೆnಯಾರಿಲ್ಲ ಬಿಡಿ ಮುನ್ನುಡಿnಇದ್ದರದೊಂದು ದಂತ ಕಥೆ...nನಾಕು ದಿಕ್ಕಿನಲು ಬೇಕವನುnಬಂದೂಕು ಹಿಡಿದ ಮಾನವನುnತಲೆ ಮೇಲಿದೆ ಕಿರೀಟ...nತೀರ ಹಠ...nಗುರಿ ಬೆನ್ನಟ್ಟೋ ನೇತಾರನು!nಗಾಳಿ ಮಾತಿನ ಬಜಾರುnಸುದ್ದಿ ಸಾರಿದೆ ಸುಮಾರುnಪಾತ್ರದ ಪರಿಚಯ ಇರೋರುnಆ ಬಂದೂಕಿಗೆ ಇದೆ ಘನ ಹೆಸರುnಹ್ಯಾಂಡ್ಸ್ ಅಪ್...nಅದು ಅನವರತ!nಹ್ಯಾಂಡ್ಸ್ ಅಪ್...nನಾ ಅಜ್ಞಾತ!nಹ್ಯಾಂಡ್ಸ್ ಅಪ್...nಇದೆ ವೇದಾಂತ..!nಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ...nnರಂಗೇರಿದೆ ಮಾಯಾ ಜಾಲnಅನುಭವಿಸು ಓ ಪ್ರೇಕ್ಷಕನೇ!nದೃಷ್ಟಿ ನನ್ನೊಬ್ಬನ ಮೇಲಿಡಿnತಪ್ಪದು ನಿಜ ಮನರಂಜನೆ!nನನ್ನ ಗೆಲ್ಬೋದು ಅನ್ನುತnನಿಂದನು ಓರ್ವ ರಾಕ್ಷಸ!nತಪ್ಪಲ್ಲ ಆದರು ಅದುವೇnಊಹೆಗೂ ಮೀರಿದ ಸಾಹಸ!nಅನಿಸುತ್ತೆ...nಬಂದ ಹಾಗಿದೆ ರಚಿಸಲು ಹೊಸದೇ ಶಾಸನ!nಮೆರಯಲಿ ಗಗನದಲಿ ನಿಮ್ಮದೇ ಲಾಂಛನ...nಯುಧ್ಧ ಮಾಡಬೇಕು
1,Anyone after 10m like please
1,Keli kadiruva bandhavarennBhuviyalli avana aritavarennYarilla bidi
1,Super super super super song
1,Super song guru
1,Hands  up  super  song
1,Hands  up  super  songs
1,I love u sir
1,Daily  nodoru like madi
1,ಚರಿತ್ರೆ  ಸೃಷ್ಟಿಸೋ ಹಾಡು
1,Supper i love my kannada ...
1,ಈ ಚಲನಚಿತ್ರವನ್ನು ನೋಡಿದ ನಂತರ
1,Best song....
1,in 10m view 224k likes..i think highest likes for less views in kannada...
1,ಒಂದಕ್ಕಿಂತ ಹೆಚ್ಚು ಬಾರಿ ಕೇಳಿದವರು ಲೈಕ್ ಮಾಡಿ
1,4 times per day
1,Nanu 999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999 sala ee songaanu keele dini
1,@V B Ade
1,Top star in sandalwood. D boss
1,AvaneSrimannarayana du background music BGM release madi sir
1,Shashanka AS  ok
1,Lingaraju  m
1,devare devare devare devare shivane tandheye appane nivu super super duper mind blowing hero forever forever
1,E film yarigella ista agide..
1,Best song I have heard after belagenddu
1,Super song lovely
1,Idu charitre srutsiro song
1,Next level movie guru
1,100 million agbeku
1,Yudda maadabeku hogabaradu katukara(RASMIKA) nmunde BHAGAVTHGEETHE
1,Yuddha maadabeku 'odhabaradhu' katukara mundhe bhagavadhgeethe...
1,Year ge ondu film bandru Chenagide super sir
1,ಈ ಕತೆಯಲ್ಲಿ ಅವನನ್ನ ಹುಡುಕತಾ ಇದಿಯಾ nಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ( ಕಳುವಾದ ಲೂಟಿ)nಅವ್ನು ಯಾರಿಗೂ  ಸಿಗಲ್ಲ nಕೊನೆಗೆ ಎಲ್ಲದಕ್ಕೂ ಅವನೆ ದೊರೆ..(ಶ್ರೀ ಮನ್ನಾರಾಯಣ)nಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ
1,Super Junior narayana
1,Super  song
1,Super  song. Like  is sing
1,ಈ ಚಿತ್ರದಲ್ಲಿ ಯಾವ್ ರೇಂಜ್ ಗೆ ಗ್ರಾಫಿಕ್ಸ್ ಮಾಡಿದ್ದಾರೆ ಅಂತ ಮತ್ತೊಬ್ಬ vfx ಆರ್ಟಿಸ್ಟ್ ಗೆ ಗೊತ್ತಾಗೋದು
1,ಈ ಚಿತ್ರದಲ್ಲಿ ಯಾವ್ ರೇಂಜ್ ಗೆ ಗ್ರಾಫಿಕ್ಸ್ ಮಾಡಿದ್ದಾರೆ ಅಂತ ಮತ್ತೊಬ್ಬ vfx ಆರ್ಟಿಸ್ಟ್ ಗೆ ಗೊತ್ತಾಗೋದು
1,ಈ ಚಿತ್ರದಲ್ಲಿ ಯಾವ್ ರೇಂಜ್ ಗೆ ಗ್ರಾಫಿಕ್ಸ್ ಮಾಡಿದ್ದಾರೆ ಅಂತ ಮತ್ತೊಬ್ಬ vfx ಆರ್ಟಿಸ್ಟ್ ಗೆ ಗೊತ್ತಾಗೋದು
1,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಸರ್ ಸೂಪರ್ ಸಾಂಗ್
1,ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ
1,Sooper pa Rakshit.  mukali haryanga talent paa nindu
1,Best movie in Kannada🤘🤘🤘
1,Who like rakshit Shety hit like
1,Tukaram character yarige ista agide avru like madi
1,ಕನ್ನಡದವರಾಗಿ ಕನ್ನಡ ಸಿನಿಮಾ ಹೆಮ್ಮೆಪಡುವಂತಹ  ಸಿನಿಮಾ
1,Super movie yaa......
1,ದಯವಿಟ್ಟು ನನ್ನ ಎಲ್ಲಾ ಕನ್ನಡಿಗರಲ್ಲಿ ಒಂದು ವಿನಂತಿ
1,ಇದು ಚರಿತ್ರೆ ಸ್ರಷ್ಠಿಸೋ ಅವತಾರ
1,Hands up like madi
1,ಯಾರ್ಯಾಗ್ ಈ ಸಾಂಗ್ ಇಷ್ಟ ಆಯ್ತು ಲೈಕ್ ಮಾಡಿ...
1,Esta adre mele like button ede kodtare bidapa
1,ನಾನುಗ್  ತುಂಬಾ  ಇಷ್ಟ ಆಯ್ತಾ
1,Sir nevu Mele bande bartiraa Neman tuldavru nem kaladi bartare aga nem time
1,ಸರ್ ನಿಮಗೆ ಇನ್ನು  ಸಿನಿಮಾದಲ್ಲಿ ನಟನೆ ಮಾಡೋಕ್ಕೆ ಚಾನ್ಸ್ ಸಿಗಬೇಕು
1,I lv u sir
1,ಏನೆ‌ ಆಗಲಿ ಮುಂದೆ ಸಾಗು ನಿ
1,ಗುಡ್ ಮೆಸೇಜ್  ಸರ್
1,All the Best sir...... ದೇವರು ನಿಮಗೆ ಒಳ್ಳೆದು ಮಾಡಲಿ ... ಎಲ್ಲರ ಜೀವನದಲ್ಲಿ ಏಳು ಬೀಳು ಅನ್ನೋದು ಇದ್ದೇ ಇರುತ್ತೆ ಕಷ್ಟ ಅನ್ನೋದು ಯಾರಿಗೂ ಬಿಡೊಲ್ಲಾ ಬರೋ ಕಷ್ಟಗಳನ್ನ ಧೈರ್ಯದಿಂದ ಎದುರಿಸೋರೆ ನಿಜವಾದ ಹೀರೊಗಳು
1,Badukina vastavakke hattiravada matugalu... Olledagli sir
1,ಶ್ರೀ ಶಂಕರ ಅಶ್ವಥ ಅವರ ಸ್ವಾಭಿಮಾನಿ ಜೀವನಕ್ಕೆ ನನ್ನ ನಮನಗಳು. ಅವರು ಬೆನ್ನಿನ ಆಪರೇಶನ್ ಆಗಿ ಎಡಗಾಲು ವೀಕ್ ಆಗಿದೆ ಆದರೂ ಛಲದಿಂದ ಕ್ಲಚ್ ಹಿಡಿದು ಕಾರನ್ನು ಓಡಿಸಿ ಜೀವನ ನಡೆಸುತ್ತಿದ್ದೇನೆ ಎಂದಾಗ ಕರುಳು ಚುರುಕ್ಕೆನ್ನುತ್ತೆ. ಯಾರಾದರೂ ಸಿನೆಮಾ ಸ್ಟಾರುಗಳಾಗಲೀ ಅಥವಾ ಯಾರಾದರೂ ಕೋಟ್ಯಾಧಿಪತಿಗಳಾಗಲೀ ಒಂದು ಅಟೋಮ್ಯಾಟಿಕ್ ಅಂದರೆ ಕ್ಲಚ್ ಇಲ್ಲದ  ಕಾರನ್ನು ದಾನವಾಗಿ ಕೊಟ್ಟರೆ ದೇವರು ದಾನಿಗಳಿಗೆ ಖಂಡಿತ ಒಳ್ಳೆಯದನ್ನು ಮಾಡುತ್ತಾನೆ.
1,ಒಬ್ಬರ ತಲೆ ಹೊಡೆದು ಬದುಕೋ ಶ್ರೀಮಂತರಗಿಂತ nಸ್ವಾಭಿಮಾನದಿಂದ  ಬದುಕುತ್ತಿರೋ ನಿಮ್ಮನ್ನು ನೋಡಿ ಹೆಮ್ಮೆ ಅನಿಸುತ್ತೆ
1,Gentleman sir nevu
1,Namma tande nu heege sir
1,Nimge olledagli sir god bless you Sir
1,Avara ಕಷ್ಟ keloke ಹೋಗ್ತಿರೋ ಕಣ್ಣೀರೊ ಅಕ್ಸೋಕೆ ಹೋಗ್ತಿರೋ ನಿಮ್ trp ಗೋಸ್ಕರ ಹೋಗ್ತಿರೋ gotte ಆಗಲ್ಲ nim ಮಿಂಡ್ರಿ ge ಹುಟ್ಟಿರೋ ನ್ಯೂಸ್ ಚಾನೆಲ್ ಬುದ್ಧಿ
1,ಇದೆಲ್ಲ ಪಬ್ಲಿಸಿಟಿ stunt ಇವ್ರ ಅಪ್ಪ ಮಾಡಿದ್ ದುಡ್ಡೇಲ್ಲ ಚಿಂದಿ ಉಡಾಯ್ಸಿ ಇವಾಗ ಕಳ್ಳ ಕಣ್ಣೀರ್ ಹಾಕ್ತಾವ್ನೆ
1,real life great sir
1,Plz dayvitto Kannada Film industry yali ivrgge Film gallali chence koddi yappa
1,Ashwath avarge takka maga
1,ನಮ್ಮ ಕನ್ನಡ ಇಂಡಸ್ಟ್ರಿ ಯಾಕೆ ನಮ್ಮ ಕಲಾವಿದರನ್ನ ಕೈ ಬಿಡ್ತಿರಾ..
1,Dodda dodda natarella ellodro.. thu... you are really great sir...
1,Devre olle avrge yak kasta kodtiya
1,ಯಾರಿಗೂ ಯಾರು ಗೂತೀಲಾ ಸರ್  ಆದರೇ   ನಮ್ಮ ಧುಢೀಮೇ ನಮಗೆ ಸರ್
1,ಈ ಮಹಾನ್ ವ್ಯಕ್ತಿಗೆ ಹೆಚ್ಚು ಹೆಚ್ಚು ಸಿನಿಮಾಗಳಲ್ಲಿ ಅವಕಾಶ ಕೊಡಿ
1,ಸರ್ ನಿಮಗೆ ಹೊರಗೊಂದು ಒಳಗೊಂದು ಮಾತನಾಡುವ ಯಾವುದೇ ಒಂದು ನೇರ ನಿಷ್ಟುರವಾಗಿ ಮಾತನಾಡುತ್ತೀರಿ ಆದುದರಿಂದ ಒಂದು ಕಡೆ ನಿಮ್ಮ ಮನಸ್ಸಿಗೆ ನೆಮ್ಮದಿ ಅನಿಸಿದರೂ ನಿಮ್ಮ ತಂದೆಯವರು ಮೊದಲನೆಯ ದರ್ಜೆ ಚಿತ್ರ ನಟರಾಗಿ ಅಭಿನಯಿಸುತ್ತಾರೆ ಆದರೆ ಇವತ್ತಿನ ತಳುಕು ಬಳಕಿನ ಅಭಿನಯಗಳು ಹುಚ್ಚುಹುಚ್ಚಾಗಿ ಡಬಲ್ ಮೀನಿಂಗ್ ಮಾತುಗಳು ಹೆಚ್ಚಾಗಿವೆ ತಾವು ತಮ್ಮತನವನ್ನು ಉಳಿಸಿಕೊಂಡು ತಂದೆಯವರ ಅನುಕರಿಸಿ ಜೀವನವನ್ನು ನಡೆಸುತ್ತಿದ್ದೀರಿ ಗೌರವನಟರಾಗಿ ಒಳ್ಳೆಯತನವನ್ನು ಉಳಿಸಿಕೊಂಡು ನಿಮ್ಮ ತಂದೆ ಅವರಾಗಲಿ ನೀವಾಗಲಿ ಕಲೆಗೆ ಬೆಲೆಯನ್ನು ಅಪೇಕ್ಷ ಪಡೆದೆ ಪಾರದರ್ಶಕತೆ ಯಲ್ಲಿ ತಾವು ಅಭಿನಯವನ್ನು ಮಾಡುತ್ತಾ ಬಂದಿರುತ್ತೀರಿ ಒಂದು ಒಂದೊಂದು ಸಲ ನಿಮ್ಮ ಸಾತ್ವಿಕತೆ ಗೆ ಆರ್ಥಿಕವಾದ ಹಿಂಜರಿತ ನಿಮ್ಮ ಮನಸ್ಸಿಗೆ ನೋವನ್ನುಂಟು ಮಾಡುತ್ತದೆ ಎಲ್ಲವೂ ಮಣ್ಣು ಇಲ್ಲಿಂದಲೇ ಬಂದು ಇಲ್ಲಿಗೆ ಹೋಗುವುದು ಆತ್ಮಸ್ಥೈರ್ಯವನ್ನು ತಂದುಕೊಳ್ಳಿ ಇಲ್ಲಿ ಆತ್ಮವಿಲ್ಲದ ಪ್ರೇತಾತ್ಮ ರಂತೆ ಬದುಕುತ್ತಿದ್ದಾರೆ ಯಾವುದು ಶಾಶ್ವತವಲ್ಲ ಆತ್ಮನು ಶಾಶ್ವತನಾ ಇದನ್ನ ಶ್ರೀಕೃಷ್ಣನು ಭಗವದ್ಗೀತೆ ಯಲ್ಲಿ ಹೇಳಿದ್ದಾನೆ
1,Raaja prathyaksha devatha ....
1,ಸಾರ್ ಇಂತಹ ವ್ಯಕ್ತಿಗಳು ವಿಶೇಷ ತಮ್ಮ ತಮ್ಮ ತಂದೆ ತುಂಬಾ ಪ್ರಾಮಾಣಿಕ ನಟ. ಅವರ ಆತ್ಮಕ್ಕೆ ಶಾಂತಿ ಸಿಗಲಿ ಎಂದು ಕೇಳುತ್ತ
1,DEVARU OLLEYAVARIGE  KASTA KODTHANE ADHARE  KAY BIDALA
1,ನಿಜವಾದ ಸಾಧಕರು. ಕಾಯಕವೇ ಕೈಲಾಸ
1,I love you sir
1,ನಿಮ್ಮ ಒಳ್ಳೆಯತನಕ್ಕೆ ನನ್ನಂದು ಸಲಾಂ
1,ಸೋಮಣ್ಣ ಸರ್....... ಮತ್ತೊಮ್ಮೆ ಅಭಿನಂದನೆಗಳು.... ಇವರು ಸಮಾಜಕ್ಕೆ ಒಂದು ಮಾದರಿ..... ತಾನು ಮಾಡುವ ಕಾರ್ಯದಲ್ಲಿ ಇರುವ ಹೆಮ್ಮೆ......
1,ನಮ್ಮ ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಇರುವಷ್ಟು ಹೊಟ್ಟೆಕಿಚ್ಚು ಜನಗಳು ಬೇರೆ ಯಾವ ಭಾಷೆಯಲ್ಲೂ ಸಿಗುವುದಿಲ್ಲ ಎಂಥ ದೊಡ್ಡ ವ್ಯಕ್ತಿ ಮಗ ಇವರು ಅಶ್ವಥ್ ಸಾರ್ ನಮ್ಮ ಕನ್ನಡ ಚಿತ್ರರಂಗದ ಮೇರು ನಟರು ಅವರ ಮಗನಿಗೆ ಇದೆಂಥಾ  ಪಜಿತಿ...ನಮ್ಮ ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಯಾರಿಗೆ ಯಾರೂ ಸಹಾಯ ಮಾಡುವುದಿಲ್ಲ ನೂರಾರು ಕೋಟಿ ಹಣವಿದ್ದರೂ ಅವರು ಸ್ವಾರ್ಥಿ ಗಳಾಗಿರುತ್ತಾರೆ ಇದೇ ಕಾರಣಕ್ಕೆ ರಜನಿಕಾಂತ್ ಅರ್ಜುನ್ ಸರ್ಜಾ ರಂತಹ ಮೇರು ನಟರು ನಮ್ಮ ಭಾಷೆ ಬಿಟ್ಟು  ಪರ ಬಾಷೆಗೆ ಹೋಗಿರುವುದು...
1,ತಾಯಿ ಚಾಮುಂಡೇಶ್ವರಿ ಕೃಪೆ ನಿಮ್ಮ ಮೇಲೆ ಇದೆ ಸರ್
1,ಬದುಕು ಒಂದೊಂದ್ ಸಾರಿ ಇಷ್ಟೊಂದು ಕ್ರೂರಿ ಆಗುತ್ತಾ ಅನ್ಸುತ್ತೆ...
1,ನಿಮಗೆ ಒಲೆಯದು ಆಗಲಿ ಸಾರ್
1,Huchha venkat sene innu jeevantha ide...bhaya padbeda sir
1,ಹುಚ್ಚ ವೆಂಕಟ್ ಸೇನೆ ಮಂಡ್ಯ
1,Sir nivu tumba olle olle programs madtira sir
1,Nimge idu suit agolla sir
1,Sir ನಿಮ್ಮ ಮಾತು 100 ಕ್ಕೆ ೧೦೦% ಸತ್ಯ..
1,ಟೈಮ್ ಅನ್ನೋದೇ ಹೀಗೆ
1,love you shankar sir ........namage neevu beku sir !!! matte neevu nammanna manaranjane maadi neevu illade iro kannada cinema naanu nodalla sir .....
1,ಸರ್ ನಿಮಗೂ ನಿಮ್ಮ ಕುಟುಂಬಕ್ಕೂ ತಾಯಿ ಚಾಮುಂಡೇಶ್ವರಿ ಆರೋಗ್ಯ ಆಯುಷ್ಯ ಕೊಟ್ಟು ಕಾಪಾಡಲಿ...
1,naanu ollevarige mathra olle comments madtini sir ......ninnanta olle vektige ollede agutte sir shankar sir nimmanta seniors namage inspiration sir !!!! haage kuda anchor kuda super neevu kuda naanu mecchida anchor neevu
1,ನಿಜವಾಗಿಯೂ ನಿಮ್ಮ ಮಾತು ಸ್ಪೂರ್ತಿ ..ನಿಮಗೆ ಒಳ್ಳೆಯದು ಆಗಲಿ...
1,Sir nim account num kodi sir
1,Nim maathugalu thumba esta aaythu sir
1,Hi sir supnHasage  eddastu kalu chachu  nAnno gadae evattu nim nudigalu gottyatyu sirnUr grate sir
1,Sar nanu nemma thandhe Abimani          Sar good luck
1,ಈಗಿನ ಕಾಲದ ಸ್ವಾಭಿಮಾನಿ ಮನುಷ್ಯ Hand's up sir
1,Nama D Boss Nimaage kanditha Sahaya madthare sir
1,pratham hel oda
1,ಒಳ್ಳೆತನಕ್ಕೆ ಈ ಪ್ರಪಚದಲ್ಲಿ ಬೆಲೆ ಇಲ್ಲ ಸರ್ . ಆದ್ರೆ ಒಳ್ಳೆತನ ಯಾವತ್ತೂ ಸೋಲೋದ್ಧಿಲ್ಲ ಗೆದ್ಧ್ಚೆ ಗೆಲ್ಲುವೆ ಒಂದು ದಿನ
1,Ond ond film ge koti koti togotira.. ellide sir nim manaviyate.. help maadi sir evrige.. samanyadavru alla evru ashwath avr maga. Kannada industry ge hemmeya actor kanri.. punith sir neeve barbeku.. shivanna.. neevadru help maadi. Esht movie li Nim Appa ji avrge appa'n role madiddu evra appa'avr. Marebedi sir
